run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
11,0,16,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.1214859067148499,0.2231038543880802,0.0631094617465019,0.0940886965934061,0.0348024765059602,0.0191014170747132,0.0357222077269429,0.0170500593250757,0.7019184549689649,0.173977217313656,128-128-128,256,1000,147,1403.0853386679664
12,0,16,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0293571049507699,0.0892727704392407,0.0112623371543214,0.0312355634902078,0.0476367973550384,0.0202050508940456,0.0495816965082401,0.0232168817889218,0.6513090426572491,0.1374242666312042,256-256-256,256,1000,91,920.5234222277068
13,0,32,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.2202738998241387,0.2846184478076273,0.113382364224019,0.1083112429891766,0.0341582473646009,0.017180889933258,0.0335529240694089,0.0146360402235618,0.3804882998437341,0.085955540519474,128-128-128,256,1000,207,1104.2100491998715
14,0,32,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0727512893151335,0.1656725146227112,0.0394694460448796,0.0779085675121809,0.0693657399305888,0.0386202681458326,0.0679823018975494,0.0344759460038543,0.8695329875009776,0.179181978887236,256-256-256,256,1000,114,594.1312179891393
15,0,32,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.047978727383702,0.1353746063959088,0.0225778342152027,0.0581309366720008,0.0586542358799825,0.0261600570409105,0.055850698634523,0.0248700940151378,0.744314481225355,0.1160850979331131,128-128-128,256,1000,143,1357.8447110261768
16,0,32,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0176421657010014,0.0692879745821436,0.0127927721427228,0.043788400612504,0.0987474794247641,0.0507275523087154,0.0978910650063429,0.0536083130205581,1.0933886467513936,0.1776983577041884,256-256-256,256,1000,114,1156.982228192035
17,0,64,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.3068270510563206,0.2915871258264716,0.1512998852653566,0.1014854246435414,0.0332430830426682,0.0154289856376028,0.0339210654144398,0.016276023265657,0.5584015578665179,0.0456156075536371,128-128-128,256,1000,245,1175.3355621481314
18,0,64,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0430259247094776,0.1058054076779746,0.0244523703590866,0.0555159901841274,0.0682594148128181,0.0293802805641086,0.0659199765491991,0.0325060274980257,1.205559424621478,0.0861609968744031,256-256-256,256,1000,125,781.1742582917213
19,0,64,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.062885368495409,0.1363123202317301,0.0407726110523286,0.0743241765492349,0.0533509642546823,0.0257575612874207,0.0527241846077843,0.0269060051809319,0.9595565015985544,0.080261402349385,128-128-128,256,1000,188,2084.5052265040576
20,0,64,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0138400544986546,0.0459346695985322,0.0116475498974319,0.0367420496972944,0.0867991427339633,0.0463989848033201,0.0865742901593235,0.0450816652073052,1.181286518033374,0.1067354373500144,256-256-256,256,1000,127,1444.768197145313
21,0,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.1510786925574558,0.2195244675172033,0.089890977383628,0.0987544989959912,0.0584434523010168,0.035966442211581,0.0572538682400212,0.037855330900537,1.0653558557790872,0.2514967349141619,128-128-128,256,1000,429,2414.611815307755
22,0,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0560541240188086,0.1239881887748324,0.0453014654802515,0.0753745592969941,0.0721263146109807,0.0387881384057938,0.0699520944150311,0.0438315638860688,1.521525334619562,0.1955844897964687,256-256-256,256,1000,316,1856.296263613738
23,0,100,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0868425082983738,0.1642229011267416,0.0628323281432862,0.0861658773929411,0.0740772105861001,0.0442972929278644,0.071826845791134,0.048655452718419,1.8203855437555143,0.3731191139262281,128-128-128,256,1000,245,2720.529771722853
24,0,100,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0259273097551475,0.0688771739974949,0.0208364870822944,0.0449912372084589,0.0892053126654092,0.049410640460866,0.0886687575922822,0.0530503601281568,1.5753110236511805,0.1363338273782464,256-256-256,256,1000,201,2318.97349005891
25,0,200,100000,corr,5,RealNVPN,relu,8,-5,0,None,1.385895055221991e-05,0.0003773324086605,0.0010006331247637,2.830712076483406e-05,0.8988132837464409,0.5447319440671757,0.8647217676419996,0.6254814758093374,36.25394260963099,0.7843689729836869,128-128-128,256,1000,670,3921.43011850398
26,0,200,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0005963478387435,0.0067325204460437,0.0012071565642302,0.002423830267326,0.1929629204358454,0.088685783035492,0.1768663405757111,0.0997060077134484,15.57962843761616,0.7005722504487589,256-256-256,256,1000,82,480.3309418740682
27,0,200,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.1139195851349333,0.2084571496536803,0.0565259649853132,0.0890165622609245,0.0489227090163002,0.0283023527391937,0.0492071345394038,0.025433987955252,3.5215863686447584,0.3636499824051108,128-128-128,256,1000,239,2761.962029209826
28,0,200,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.274717538043449,0.264382167494912,0.1470363116021132,0.1029137430727873,0.0457359522292375,0.0291756791303481,0.0449734268343677,0.027750729275659,3.236105794295536,0.8857140521286009,256-256-256,256,1000,548,6051.910729699768
29,0,400,100000,corr,5,RealNVPN,relu,8,-5,0,None,6.407574576819451e-05,0.0020075912467767,0.0010190156564844,0.0005794497235643,0.4835893796863288,0.2839940484838858,0.4499195534136763,0.2991845725518783,58.350395888491605,1.1182052812211625,128-128-128,256,1000,153,867.0077782659791
30,0,400,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0066465255221873,0.0559792582543796,0.0045251745480432,0.0252038806904452,0.1787309906133577,0.0945269785473547,0.1676990691485762,0.1018268140027584,60.01686161245592,1.6029416603300215,256-256-256,256,1000,412,2372.350322037936
31,0,400,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0065436320727333,0.0451096726086186,0.0044403004273163,0.0220829356813777,0.1652794583131123,0.0937760108773272,0.1626756191765222,0.1048694897438337,41.83000162544204,1.6054563404537558,128-128-128,256,1000,350,3943.314110109117
32,0,400,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0133353322164181,0.061397072304314,0.0079868653292395,0.0317876560910321,0.119484561281758,0.0642298498037661,0.115968402571552,0.0660000180282661,62.8586884745284,1.5691496083300358,256-256-256,256,1000,163,1833.522157351952
33,0,1000,100000,corr,5,RealNVPN,relu,8,-5,0,None,1.1190628054009264e-06,5.279687806470972e-05,0.0010001774241252,1.7741525384428835e-05,0.6237471696263182,0.2174296334620349,0.6039425035866923,0.3315446974569044,204.4606259895716,0.4635464594440961,128-128-128,256,1000,77,489.03993066074327
34,0,1000,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0003388573242822,0.0101958657632099,0.001240094862955,0.0062319707956599,0.5054020472541365,0.2182227041828942,0.4728079444588997,0.2738976005274712,177.55489948735163,0.5942269398331219,256-256-256,256,1000,75,640.8296904950403
35,0,1000,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.045536521877958,0.130544420193233,0.0363603880090359,0.0695522730438941,0.0917138688816736,0.057040287360027,0.0884418303148035,0.0603927318517131,19.36413433590834,3.5244830643442757,128-128-128,256,1000,592,8504.73350052908
36,0,1000,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.0020549970895958,0.0278077989887502,0.0024203518961433,0.0151950566365037,0.2238721646363701,0.1258607367386112,0.21813012433822,0.1316161270719964,45.97199925478056,3.361642805109569,256-256-256,256,1000,233,3732.4494111011736
