run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
25,0,200,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.42615531648553595,0.4477625576104121,0.2047463378425874,0.19407122418094577,0.0674290970564938,0.0674290970564938,3.117985015526625,128-128-128,512,1000,484,1258.813851559069
26,0,200,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.4283291749448791,0.45026229559659536,0.20669052161497004,0.19466051907411053,0.06751794899754791,0.06751794899754791,2.9247817153741202,256-256-256,512,1000,346,888.9506561951712
27,0,200,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.2520842150577994,0.24700757867935047,0.14617721669405984,0.13932406510787498,0.12161064874803448,0.12161064874803448,7.108726405122814,128-128-128,512,1000,307,1461.6347537720576
28,0,200,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.26621126145345314,0.27933406339522193,0.1564978355377424,0.13909845501754958,0.11463139133439976,0.11463139133439976,4.899115090742885,256-256-256,512,1000,134,973.653111029882
29,0,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.45230389922058695,0.4672095594564868,0.2090750316478127,0.20009568901223546,0.05155790794149756,0.05155790794149756,13.015770464683063,128-128-128,512,1000,365,1447.374315240886
30,0,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.02339663273659542,1.915379306966705e-07,0.0010000000000000002,0.012271511226414874,0.38226945630042103,0.38226945630042103,39.99400283605147,256-256-256,512,1000,33,93.24427003506571
31,0,400,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.020949358906963464,3.2741661880352803e-06,0.0010099230419816944,0.010983763237968909,0.43117365121000156,0.43117365121000156,40.60720071003702,128-128-128,512,1000,83,375.3248280212283
32,0,400,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.044810901832339864,0.008347358683757855,0.011785060057411496,0.028556818216060896,0.267000969299486,0.267000969299486,24.518337418397362,256-256-256,512,1000,42,212.97214004397392
33,0,1000,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.008755618309469098,3.021850368254212e-05,0.0010062944817912892,0.008276350250223235,0.3958960084947189,0.3958960084947189,56.709639761928564,128-128-128,512,1000,133,502.93320710305125
34,0,1000,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.0033983565742184024,1.4909339603250408e-09,0.0010000000000000002,0.0035986759584750957,0.5014455505326723,0.5014455505326723,124.98805225677701,256-256-256,512,1000,76,275.86452271137387
35,0,1000,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.000578235439750021,7.856016477765572e-27,0.0010000000000000002,0.0012743980173423623,0.8569915834836059,0.8569915834836059,171.10430113395407,128-128-128,512,1000,74,568.6592032951303
36,0,1000,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.00265691475182367,2.8875347838259738e-12,0.0010000000000000002,0.0028380300359105576,0.532119384945887,0.532119384945887,126.41952064716725,256-256-256,512,1000,70,464.6072750929743
