run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
30,0,16,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.3222368918733255,0.3929211092237132,0.1546709665046749,0.1335078813491316,0.0121690784680752,0.0121690784680752,0.2265283646268263,512-512-512,512,1000,136,3595.645527720452
31,0,16,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.1090751077740453,1.8411963850182639e-177,0.001,0.0472195170408408,0.2458728054816659,0.2458728054816659,2.239478492334004,128-128-128,512,1000,871,37633.86256046034
32,0,16,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.2946108657323091,0.3231752898768004,0.1358263744877079,0.1193343660730573,0.015769438140743,0.015769438140743,0.207881044774247,256-256-256,512,1000,143,6508.505871059373
33,0,16,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0668694360441388,0.0073656583352381,0.0011066036101686,0.0295313787442055,0.034625131830416,0.034625131830416,0.1120001617125455,512-512-512,512,1000,548,25341.09007426165
34,0,16,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.1688427495255001,0.0979274055622208,0.0291790416222972,0.0733261513113946,0.0203220887972783,0.0203220887972783,1.00703081064828,128-128-128,512,1000,690,35268.61842349358
35,0,16,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.2858323992117916,0.2950820584779641,0.1174433576704216,0.1165310858539147,0.0166476571908248,0.0166476571908248,0.2012007530524581,256-256-256,512,1000,116,6031.340742904693
36,0,16,100000,corr,10,CsplineN,relu,12,-16,0,None,-1,0.0812406477055014,0.0446390093382164,0.0137057881554761,0.0306340908636744,0.045149550680647,0.045149550680647,0.1215220104103218,512-512-512,512,1000,1000,53791.62360952981
37,0,32,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.3265096453229535,0.323672552732327,0.145294354422395,0.137522475116395,0.0083026646325267,0.0083026646325267,0.3041212597116733,128-128-128,512,1000,411,9121.161839863284
38,0,32,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.2095062246229828,0.2059500625084745,0.0598035775579777,0.0831137852129915,0.0151836946562377,0.0151836946562377,0.5713143615596818,256-256-256,512,1000,193,4395.997112458572
39,0,32,100000,corr,5,CsplineN,relu,8,-16,0,None,-1,0.1843708536867881,0.1784162420204916,0.0541719656863432,0.0710000317564942,0.0165510780906388,0.0165510780906388,0.5183401997924222,512-512-512,512,1000,128,2904.669784316793
40,0,32,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.3668814497748657,0.4016817390266166,0.178222141191071,0.1577618366865842,0.0065047916360242,0.0065047916360242,0.4001322878346851,128-128-128,512,1000,255,6355.617803160101
41,0,32,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.1543223333272919,0.1768851522848987,0.0379769407684403,0.0560028757588451,0.0167685747780354,0.0167685747780354,0.6193367864490953,256-256-256,512,1000,140,3832.3197955675423
42,0,32,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.1141909216901189,0.0624287255747942,0.0108708631315034,0.0412340363325361,0.022269891497823,0.022269891497823,0.8639951266002116,512-512-512,512,1000,118,3177.7785235643387
43,0,32,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0150045203736003,9.848870051549439e-45,0.001,0.0029620356643821,0.1447415235781704,0.1447415235781704,3.2059665408445617,128-128-128,512,1000,1000,43458.58587759733
44,0,32,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.1222637826846838,0.0355587642241885,0.0039461951523809,0.0528597703856079,0.0224736387595439,0.0224736387595439,1.0263335816222867,256-256-256,512,1000,666,29211.732859706502
45,0,32,100000,corr,10,CsplineN,relu,8,-16,0,None,-1,0.0705014534969006,6.155671091303114e-73,0.001,0.0274838484756759,0.051794154472911,0.051794154472911,3.170435614647819,512-512-512,512,1000,805,36166.81700962968
