run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
150,869,870,32,100000,,5,RealNVPN,relu,8,-5,0,,0.03072450216349515,0.10051291373537824,0.016793660304047532,0.04962237297948689,0.06947053731753247,0.0336776852406682,0.06586848916746804,0.033287391519521176,0.6452318538420222,0.05546267302443737,256-256-256,256,1000,96,721.4401791429846,9.871502124995459,865.0429042339674,NVIDIA A40
151,869,870,32,100000,,10,RealNVPN,relu,8,-5,0,,0.045927190537056,0.11958874454693458,0.02468732102181252,0.0583685193056305,0.05651395558299448,0.02323039347133587,0.053950917783061256,0.024978392360680602,0.5467025740444568,0.07367863972268068,128-128-128,256,1000,138,1827.6199605339789,9.532905802014284,1978.1162929869606,NVIDIA A40
152,869,870,32,100000,,10,RealNVPN,relu,8,-5,0,,0.02208941319703266,0.07345471220990948,0.01697849515002368,0.04787517701457349,0.07957045685956707,0.041891497588996934,0.07714717707844693,0.04120072364213524,0.5201286973173722,0.04767114725029261,256-256-256,256,1000,112,1504.2228097600164,11.637007690034807,1649.843113320996,NVIDIA A40
153,926,927,32,100000,,5,RealNVPN,relu,8,-5,0,,0.12051846815638305,0.19995601271532026,0.07003899501260472,0.08876679176902963,0.05570203739207795,0.02869597350623783,0.05287884415356391,0.031093809262959557,0.5795923064144335,0.13355645358096568,128-128-128,256,1000,217,1615.2034492469975,9.214979259995744,1766.4954076359863,NVIDIA A40
154,926,927,32,100000,,5,RealNVPN,relu,8,-5,0,,0.06766400563028181,0.15722508025004533,0.033711662054445604,0.06875201210515938,0.06302015796241092,0.030938929224375886,0.06044641905027328,0.028983079044151823,0.9234593734587001,0.15039699101328624,256-256-256,256,1000,118,873.845305011957,10.340107034018729,1026.7364717930323,NVIDIA A40
155,926,927,32,100000,,10,RealNVPN,relu,8,-5,0,,0.02607841230857124,0.09408448339656657,0.01844366812566678,0.0536245518590909,0.09029442405589193,0.04564139938701975,0.08466314364302883,0.0474289820294082,1.194559895164528,0.15564429042852712,128-128-128,256,1000,140,1850.4758262100513,10.814846061985008,1992.660745098954,NVIDIA A40
156,926,927,32,100000,,10,RealNVPN,relu,8,-5,0,,0.028040912551647916,0.09521621730697069,0.016304081068551267,0.04851935287211084,0.07651154577520308,0.030029755561618365,0.07201675704537287,0.036963525652070985,0.823797126485395,0.09630862059221827,256-256-256,256,1000,96,1346.758010577003,9.900071098993067,1486.1094387070043,NVIDIA A40
157,933,934,32,100000,,5,RealNVPN,relu,8,-5,0,,0.07691983336586179,0.16903202010873597,0.041621222814421203,0.07694628941399616,0.07534900684121097,0.04597828062677213,0.0753973361452037,0.042607392584336976,0.6990198080131577,0.13449890482581756,128-128-128,256,1000,182,1354.0517092740047,10.607220336038154,1508.38424811,NVIDIA A40
158,933,934,32,100000,,5,RealNVPN,relu,8,-5,0,,0.05718156647391905,0.13914089136005528,0.029203059212122573,0.06440413332189927,0.06523142184038966,0.029174468405855792,0.06265536380044259,0.03338837930709256,0.9503028909715093,0.1611937121024931,256-256-256,256,1000,110,811.2258803290315,9.77939184504794,966.4793003170053,NVIDIA A40
159,933,934,32,100000,,10,RealNVPN,relu,8,-5,0,,0.058449878770371624,0.12387237647154985,0.040056229938346025,0.07327537396513453,0.04656943097612024,0.02143026843427338,0.04910571616131956,0.02237856881962705,0.5764622464710015,0.05869823627132159,128-128-128,256,1000,145,1967.452621001983,11.118891002959572,2107.5999328570324,NVIDIA A40
160,933,934,32,100000,,10,RealNVPN,relu,8,-5,0,,0.0677406792272043,0.16306059646784096,0.04046552659684305,0.07766265888311534,0.07032539910997503,0.03977804883698642,0.07043871716334298,0.037742599096446824,0.7523843841509013,0.07011234424707607,256-256-256,256,1000,119,1568.9675245150574,10.815512847038917,1745.7166106670047,NVIDIA A40
161,0,1,64,100000,,5,RealNVPN,relu,8,-5,0,,0.07755015900368697,0.16505390065190875,0.048794960980734145,0.07858991636394437,0.07095144662909808,0.04309659918398053,0.06785945456426788,0.043362314301379525,0.9209232726560288,0.15670061320041198,128-128-128,256,1000,239,1740.0870323029812,16.291748490009923,1824.3000628430163,NVIDIA A40
162,0,1,64,100000,,5,RealNVPN,relu,8,-5,0,,0.019507854607523172,0.08014613519704673,0.015487625509112105,0.04423075053437651,0.11783666233976105,0.06462750046676681,0.11061704244887591,0.0661941778820747,1.4969450366221486,0.1829146926855323,256-256-256,256,1000,150,1155.1624683300033,15.89601391000906,1285.0488086400437,NVIDIA A40
163,0,1,64,100000,,10,RealNVPN,relu,8,-5,0,,0.05165854818498128,0.11766119572121375,0.029320651530553438,0.06163886350864046,0.06057694158715782,0.026836260650978456,0.05889197999744229,0.0287680823661048,0.9748084317645664,0.10227339865366895,128-128-128,256,1000,179,2397.879146834952,14.834513302950654,2491.1888967199484,NVIDIA A40
164,0,1,64,100000,,10,RealNVPN,relu,8,-5,0,,0.020782422289042236,0.07879592580688274,0.009103037208845454,0.03242280509096912,0.09380545072265856,0.04614236372554548,0.08620737960090859,0.04665634010995381,1.2153841105178196,0.0958238824217119,256-256-256,256,1000,131,1805.88973144599,14.806317967013456,1889.9763023239793,NVIDIA A40
165,187,188,64,100000,,5,RealNVPN,relu,8,-5,0,,0.2323924771010156,0.2755155042579912,0.12316077728188068,0.10459243192890028,0.041747920825089116,0.0246670598389346,0.0409176163523738,0.02751207261639359,0.6721502914699837,0.09657880376192493,128-128-128,256,1000,256,1930.2578545619617,17.267276133061387,2032.9563815899892,NVIDIA A40
166,187,188,64,100000,,5,RealNVPN,relu,8,-5,0,,0.04372866227403534,0.11009028501591683,0.028127155505039247,0.059987998289468505,0.07400943813811199,0.038622835312425136,0.07200324380908232,0.04211553022158921,1.143825968037151,0.09757778976489166,256-256-256,256,1000,126,993.8241865119198,16.098582266015,1075.4298642190406,NVIDIA A40
167,187,188,64,100000,,10,RealNVPN,relu,8,-5,0,,0.04449937055991362,0.11070037953988249,0.033105205784084504,0.07023495354526947,0.07969616845636004,0.04240949147458549,0.08237409535818571,0.04534703986942441,1.2874923891237418,0.13007670103359203,128-128-128,256,1000,173,2267.062770622899,15.701320066000335,2380.9010059720604,NVIDIA A40
168,187,188,64,100000,,10,RealNVPN,relu,8,-5,0,,0.021364128392311003,0.07224001988848043,0.018942604103171144,0.047777445262238843,0.09705567821230812,0.05017763385273961,0.09589096452503919,0.05658810190545309,1.286334965511024,0.14270231772329717,256-256-256,256,1000,151,2150.945784779964,15.684930979972705,2240.1815586179728,NVIDIA A40
169,377,378,64,100000,,5,RealNVPN,relu,8,-5,0,,0.07421863529625297,0.13900044138433065,0.0517253577592224,0.07944614940616387,0.0737212968209728,0.041830678218931994,0.07375597272496151,0.045621741732766924,1.041243362744384,0.1395019963136235,128-128-128,256,1000,299,2241.720996294054,15.616182558005676,2317.2060875069583,NVIDIA A40
170,377,378,64,100000,,5,RealNVPN,relu,8,-5,0,,0.116385384749527,0.19950048840233797,0.06708294969227988,0.09084572228298506,0.04498237845189764,0.01901788493083394,0.04365497057627843,0.019200853935229995,0.8424069675739935,0.031112858285736046,256-256-256,256,1000,177,1359.8502077111043,15.381739052943885,1459.2411638119956,NVIDIA A40
171,377,378,64,100000,,10,RealNVPN,relu,8,-5,0,,0.08379313276181977,0.1762164355455112,0.04551673063574544,0.07874377355807063,0.049448991598857975,0.026557940405123,0.04963074405018573,0.024333475893692093,0.9046424301606043,0.05245123233389973,128-128-128,256,1000,175,2276.1058403799543,16.733194495085627,2360.576045950991,NVIDIA A40
172,377,378,64,100000,,10,RealNVPN,relu,8,-5,0,,0.03528180090872844,0.10119065519111592,0.01870251467053303,0.05031455637145138,0.0848010237953841,0.04251369803807382,0.08206413562336709,0.045975375250865244,1.040872968626927,0.05756578121653303,256-256-256,256,1000,123,1645.2580928259995,14.61523020605091,1724.0498907049187,NVIDIA A40
173,440,441,64,100000,,5,RealNVPN,relu,8,-5,0,,0.07476871108427366,0.18238487195958375,0.050906837742066814,0.08369510290569605,0.08673337402526926,0.049179585326498035,0.08399173580105611,0.05168384098051939,0.9880602956887021,0.12111377284812114,128-128-128,256,1000,309,2148.880503142951,14.859238801989704,2242.786936496035,NVIDIA A40
174,440,441,64,100000,,5,RealNVPN,relu,8,-5,0,,0.05467384683545581,0.13089457918662903,0.03036077096555745,0.06562099756030264,0.07274373977004331,0.03660183516501278,0.06712841726614738,0.03647050580339169,1.074602104226587,0.08678593409868116,256-256-256,256,1000,160,1218.9843493300723,15.168704739073291,1288.9651282948907,NVIDIA A40
175,440,441,64,100000,,10,RealNVPN,relu,8,-5,0,,0.07070749211628445,0.15649000853370343,0.04172953409233623,0.07545867634540611,0.06128788817598033,0.03035308835148171,0.06288441921126278,0.030492810004701,0.7585906763959592,0.038642337461396385,128-128-128,256,1000,160,1968.076550678932,14.309374433010817,2043.2473983470118,NVIDIA A40
176,440,441,64,100000,,10,RealNVPN,relu,8,-5,0,,0.015553413653693527,0.07293664173889682,0.015692106645433072,0.04835026614396669,0.1107027451966669,0.06157064287816823,0.11089460209494963,0.06320380744001362,1.7032748156607114,0.15706126407139748,256-256-256,256,1000,131,1693.0652466350002,15.3466595930513,1794.443507576012,NVIDIA A40
177,520,521,64,100000,,5,RealNVPN,relu,8,-5,0,,0.27485874850696973,0.2985058514760024,0.13050365711880013,0.1064968782804516,0.03331189999695687,0.015158519515264668,0.032894034153225435,0.016286758319133246,0.5716543585357037,0.06728056807155741,128-128-128,256,1000,267,1989.4180797619047,14.483664439991117,2061.2047863859916,NVIDIA A40
178,520,521,64,100000,,5,RealNVPN,relu,8,-5,0,,0.03779671612763835,0.10710168542879844,0.024318946966865894,0.05871291737387005,0.07105797970734644,0.03563171029073013,0.0643796662290612,0.03580094866180965,0.8712584196850873,0.037000393919615786,256-256-256,256,1000,130,995.5423587220721,14.61790503305383,1061.7696150649572,NVIDIA A40
179,520,521,64,100000,,10,RealNVPN,relu,8,-5,0,,0.031608785515963404,0.11113854045037985,0.017612771752123883,0.051327777298451276,0.07186739317678074,0.03325881802259009,0.06658739771952164,0.03536930350440245,1.1000308554201923,0.09768433357441574,128-128-128,256,1000,160,2047.5285880269948,14.223462243913673,2146.1081409080653,NVIDIA A40
180,520,521,64,100000,,10,RealNVPN,relu,8,-5,0,,0.024608500280452538,0.08578695539330064,0.020123867171153102,0.054056951130634356,0.08366149815703795,0.03895004959564524,0.07736083938906568,0.04460648402524746,1.2320383423752923,0.0909652891321647,256-256-256,256,1000,125,1674.710248784977,14.757945190998726,1748.6983882470522,NVIDIA A40
181,541,542,64,100000,,5,RealNVPN,relu,8,-5,0,,0.230664853278118,0.27087166125711276,0.11745061090435618,0.10686699518488618,0.03527349531722581,0.01767770413354779,0.033199649433239026,0.014765222494896863,0.5639941267767392,0.05952083809620249,128-128-128,256,1000,256,1886.2094702259637,14.76824437000323,1955.8934839880094,NVIDIA A40
182,541,542,64,100000,,5,RealNVPN,relu,8,-5,0,,0.06616314228716733,0.15539936769501295,0.03900425290795033,0.07356049981139111,0.06269884447633474,0.0325541062670647,0.06073331870870261,0.030307681914278392,1.005690268715098,0.04229262682266735,256-256-256,256,1000,163,1267.0333882679697,14.107553518027999,1358.7448144629598,NVIDIA A40
183,541,542,64,100000,,10,RealNVPN,relu,8,-5,0,,0.05553351892308385,0.13187854319246917,0.03399300007773627,0.06770771153877364,0.0677775187587798,0.03618648575335721,0.06494445460350715,0.034950219231979544,1.2625343972567185,0.10581697257473296,128-128-128,256,1000,172,2224.372894064989,14.026221267995425,2298.3818591180025,NVIDIA A40
184,541,542,64,100000,,10,RealNVPN,relu,8,-5,0,,0.039897903081470606,0.10716725083617319,0.020635522895013254,0.053197347167070225,0.07170756979613264,0.038715971012210006,0.06758580649402122,0.03867964986713465,1.139065538015037,0.11878336829270605,256-256-256,256,1000,138,1853.2313463720493,15.014015791937709,1928.9367052199086,NVIDIA A40
185,721,722,64,100000,,5,RealNVPN,relu,8,-5,0,,0.2770929037681047,0.2748303109478755,0.1418512550958766,0.10219294635702547,0.03539123364165216,0.01852558124970987,0.03559130939511199,0.020143280112497025,0.5310300511580613,0.07829089504553781,128-128-128,256,1000,257,1879.863529743976,13.314941380987875,1971.5554535259726,NVIDIA A40
186,721,722,64,100000,,5,RealNVPN,relu,8,-5,0,,0.06885464160084921,0.15025573193833147,0.037512003112526233,0.0737809607864708,0.04862248232112586,0.023315470927289743,0.046086559492104426,0.024374656249575986,0.6965838672141708,0.05932227640308633,256-256-256,256,1000,169,1304.2698586239712,13.996201395057142,1372.6089240339352,NVIDIA A40
187,721,722,64,100000,,10,RealNVPN,relu,8,-5,0,,0.05402496583084806,0.12464011987638336,0.04111070965176221,0.07388070395570952,0.06078804322562279,0.02957220738427027,0.05803642721093701,0.029963510012269035,0.9514820980581475,0.05243879041678067,128-128-128,256,1000,161,2075.476323458017,15.241194382077083,2151.490460187895,NVIDIA A40
188,721,722,64,100000,,10,RealNVPN,relu,8,-5,0,,0.03383284640829194,0.09169932131059418,0.018432572040141294,0.049323843389273876,0.06877678234859007,0.03025792110654327,0.06878121915707289,0.0341791513655428,1.220131745036149,0.057985997624070654,256-256-256,256,1000,134,1775.1630781419808,13.70012323698029,1873.5292108569993,NVIDIA A40
189,869,870,64,100000,,5,RealNVPN,relu,8,-5,0,,0.2427138195198255,0.27854773615514106,0.1275848827597657,0.10553276856784059,0.04572389700466245,0.027328937007804577,0.04658127323979866,0.027159004995456825,0.6302888233517926,0.11191287132725024,128-128-128,256,1000,281,2110.5559740749886,14.70665162394289,2178.650803340948,NVIDIA A40
190,869,870,64,100000,,5,RealNVPN,relu,8,-5,0,,0.1137336512222074,0.2034806255371455,0.058396507567196575,0.08785309054775398,0.04799917373175551,0.026248771405455194,0.04816194104545371,0.022186499887206848,1.0323423524997273,0.0695939269282841,256-256-256,256,1000,146,1126.6498311909381,13.938213631976396,1195.239627234987,NVIDIA A40
191,869,870,64,100000,,10,RealNVPN,relu,8,-5,0,,0.1059984955268473,0.19974882828854587,0.05914210296018722,0.09093266324039757,0.047021791972488104,0.024467934323509705,0.04825337339903594,0.023492861719057474,0.8750076357846565,0.05237088335698957,128-128-128,256,1000,182,2324.8010460489895,14.884710934013128,2424.301497427048,NVIDIA A40
192,869,870,64,100000,,10,RealNVPN,relu,8,-5,0,,0.00920119873990224,0.041301657564330733,0.01197366084825471,0.03966981500762075,0.10142530091024562,0.045066566488692235,0.09839658869646677,0.05025734493004759,1.4480934836851769,0.11084334482739316,256-256-256,256,1000,125,1700.4092505230801,14.183590432978235,1777.0440177021082,NVIDIA A40
193,926,927,64,100000,,5,RealNVPN,relu,8,-5,0,,0.235259805299369,0.25131428716394355,0.12888173013068754,0.10329240414854343,0.04359599704578957,0.022258202379772,0.04278630666314789,0.02330780746712999,0.5946036328611826,0.08885150272306384,128-128-128,256,1000,270,1992.9879554900108,13.538708433043212,2058.8079970040126,NVIDIA A40
194,926,927,64,100000,,5,RealNVPN,relu,8,-5,0,,0.012882559557055112,0.06423766398545187,0.010327293275000224,0.037764438264266564,0.12613543034393734,0.07355513672802731,0.118626343911223,0.08045966995304783,1.9884913949988987,0.22621504285657043,256-256-256,256,1000,195,1483.325664941105,13.814840028993785,1575.8662642869167,NVIDIA A40
195,926,927,64,100000,,10,RealNVPN,relu,8,-5,0,,0.08220827872795479,0.16406830358012223,0.04123909112312462,0.07372362417267447,0.05071333813412023,0.025589047454726354,0.052081415431779306,0.02412648552830544,1.050487495867963,0.0641798156940053,128-128-128,256,1000,188,2495.8399910149164,14.763213442987762,2573.2800063280156,NVIDIA A40
196,926,927,64,100000,,10,RealNVPN,relu,8,-5,0,,0.05718681656856128,0.1439443150351777,0.02844743819951302,0.0655931590122258,0.05358743476378962,0.02029098901751861,0.051318599817547675,0.02216139316112062,1.0175862249559424,0.06943211771813303,256-256-256,256,1000,130,1890.8256046719616,15.58877884002868,1971.3396717100404,NVIDIA A40
197,933,934,64,100000,,5,RealNVPN,relu,8,-5,0,,0.15137262145187563,0.2114756217688249,0.09085264984336175,0.09827916054323653,0.05253918264201727,0.030397692799571677,0.04873724456376499,0.033095098606845695,0.7355522262364047,0.2029525929067667,128-128-128,256,1000,271,2221.0076406400185,15.826528402976692,2300.606315976009,NVIDIA A40
198,933,934,64,100000,,5,RealNVPN,relu,8,-5,0,,0.03210928167443462,0.08959185347700413,0.025739895361397758,0.060349613585519296,0.07364696920512831,0.03439509132736605,0.06738336492453814,0.03861339002394596,1.0188702428746623,0.09851224346042362,256-256-256,256,1000,151,1302.750869573094,16.329831862007268,1408.3000175269553,NVIDIA A40
199,933,934,64,100000,,10,RealNVPN,relu,8,-5,0,,0.027490350463557044,0.07282659473587176,0.019896769426889557,0.048196612303679644,0.07797928550468677,0.03710450184787617,0.07325957843389622,0.04210207847989407,1.0267663383063943,0.0876709381685962,128-128-128,256,1000,154,2255.0269847259624,17.071641074027866,2339.8171068480005,NVIDIA A40
200,933,934,64,100000,,10,RealNVPN,relu,8,-5,0,,0.025953968552801604,0.08104089776403736,0.017541294827775045,0.0464212943549529,0.06402392893765067,0.029909236358360885,0.058848158095202975,0.030903313965927336,1.1357443105769023,0.07680423192194182,256-256-256,256,1000,123,1816.1064892279683,16.296649247058667,1902.2635575130116,NVIDIA A40
201,0,1,100,100000,,5,RealNVPN,relu,8,-5,0,,0.17695277023505224,0.22637432239047084,0.10017247481769576,0.10279883754656689,0.052922477622654514,0.03041113211031874,0.04972212494456108,0.0331187653541385,1.639466594906661,0.28306028572517183,128-128-128,256,1000,427,3438.784748612088,21.523362896055914,3563.315563643002,NVIDIA A40
202,0,1,100,100000,,5,RealNVPN,relu,8,-5,0,,0.00010884118344881351,0.0018190619448616482,0.0010110121698402236,0.00024974915820890194,0.30245757493218073,0.1392839265472747,0.2753709388920345,0.15205003941405118,9.482263566655693,0.18417453998463928,256-256-256,256,1000,72,597.3183909240179,21.976843690965325,696.8489553109976,NVIDIA A40
203,0,1,100,100000,,10,RealNVPN,relu,8,-5,0,,0.07219552094574287,0.1522856115435704,0.04064339083949096,0.07574055182354016,0.06237873184044487,0.03791340880998032,0.061653002485212556,0.0416358120360112,1.8158521857710035,0.14141602043863913,128-128-128,256,1000,205,2905.61364797398,19.18152606196236,3030.7296107630245,NVIDIA A40
204,0,1,100,100000,,10,RealNVPN,relu,8,-5,0,,0.10279289104895355,0.1886510405181694,0.0528668260079896,0.08482924421469286,0.054751912777673224,0.027385792034926207,0.052581631417778295,0.028898757621418192,1.4430507324692456,0.10719853605586437,256-256-256,256,1000,183,2730.2561877800617,22.34340879705269,2839.120081275003,NVIDIA A40
205,187,188,100,100000,,5,RealNVPN,relu,8,-5,0,,0.3165224378181365,0.2911514923295763,0.15822112307928562,0.10351095800397862,0.03313807354716808,0.018439885449151452,0.03322821335612815,0.019444344366053325,1.0995418186199477,0.1756256904828119,128-128-128,256,1000,356,2924.585912129958,22.045946813072078,3029.1417225050973,NVIDIA A40
206,187,188,100,100000,,5,RealNVPN,relu,8,-5,0,,0.21716600090200974,0.26190224300365444,0.11271526016848168,0.10744507287414248,0.04465396292998709,0.024771630480592312,0.04221289341833429,0.025557641420913883,1.0944016065693039,0.21731685808363094,256-256-256,256,1000,292,2443.129095055978,21.562499233987182,2571.0406849139836,NVIDIA A40
207,187,188,100,100000,,10,RealNVPN,relu,8,-5,0,,0.015319193010023222,0.062198513866253205,0.01499030914827994,0.04123586048368862,0.11151158382640038,0.059858068732501796,0.10851518778188113,0.06951116483580298,1.7554434323124717,0.1351570659552747,128-128-128,256,1000,201,2943.6401624099817,19.771289356984198,3049.8347501680255,NVIDIA A40
208,187,188,100,100000,,10,RealNVPN,relu,8,-5,0,,0.07369559830421123,0.14746174011009291,0.041263311895022546,0.07405031293689056,0.06373965421033781,0.03467766895599102,0.0620743822474348,0.033661002214634556,1.66011041227295,0.21401370166604708,256-256-256,256,1000,168,2461.2580619009677,20.501317425980233,2561.145518844947,NVIDIA A40
209,377,378,100,100000,,5,RealNVPN,relu,8,-5,0,,0.015746656338339205,0.05586905374033359,0.013535999336528621,0.040152629634659306,0.12572710540784887,0.0682301137542099,0.11854716364181013,0.07413241709125287,1.7363388304338625,0.24839672298387305,128-128-128,256,1000,344,2922.3889750679955,22.12299487995915,3024.8469318449497,NVIDIA A40
210,377,378,100,100000,,5,RealNVPN,relu,8,-5,0,,0.06940312896241858,0.1358998389080996,0.05207195157747175,0.07709155732971215,0.07483680255553962,0.0416342770703974,0.070980098960828,0.04489601499140013,1.3362367238403965,0.2193610219307671,256-256-256,256,1000,268,2268.9557421769714,22.16372880898416,2371.707655581995,NVIDIA A40
211,377,378,100,100000,,10,RealNVPN,relu,8,-5,0,,0.09504774718371271,0.16198054307839718,0.05486291823679456,0.08072671308472001,0.049676137630525745,0.02541927642567298,0.048489626606495674,0.024353237393492634,1.432070100251786,0.07952981426407768,128-128-128,256,1000,189,2792.776518756058,21.435040117939934,2924.076869099983,NVIDIA A40
212,377,378,100,100000,,10,RealNVPN,relu,8,-5,0,,0.07234866071854029,0.1591633264864426,0.044449267357914504,0.07942363742760986,0.07679755864953854,0.039522573680833895,0.07433858367144498,0.042294528334698614,2.245072581862041,0.3308064875534224,256-256-256,256,1000,176,2653.698182967957,22.58039813605137,2763.3430578579428,NVIDIA A40
213,440,441,100,100000,,5,RealNVPN,relu,8,-5,0,,0.22970928604017216,0.26095984409269507,0.11838921559917859,0.10475118107823415,0.044233681955854795,0.02549774336559388,0.04234869477380377,0.026241257112801623,1.4778438688155158,0.40483071370071516,128-128-128,256,1000,353,2910.2691898950143,23.76598082203418,3013.0910877160495,NVIDIA A40
214,440,441,100,100000,,5,RealNVPN,relu,8,-5,0,,0.23760828038159282,0.27042754516210643,0.12049292979563972,0.1060314198197785,0.04265170631385044,0.02386565389095683,0.04122605050727868,0.024495140277913132,1.456542410539249,0.48262448850002554,256-256-256,256,1000,388,3258.9252724290127,22.572740138042718,3388.244690357009,NVIDIA A40
215,440,441,100,100000,,10,RealNVPN,relu,8,-5,0,,0.10455050253483013,0.19891071674137098,0.05343836853992951,0.08759376005993338,0.04893195412703198,0.02565461785918351,0.05019563839633172,0.02406302056002138,1.7260630821148102,0.2708052424680481,128-128-128,256,1000,193,2820.8859596600523,22.710829253075644,2932.541424497962,NVIDIA A40
216,440,441,100,100000,,10,RealNVPN,relu,8,-5,0,,0.06816656263860603,0.15494823962626,0.03862504313410223,0.07584087701368475,0.060131026504412245,0.030624880393818443,0.059512314858747854,0.029183707213147975,1.846012021725165,0.1685250826507673,256-256-256,256,1000,187,2779.820577186998,21.67942221602425,2882.361874309019,NVIDIA A40
217,520,521,100,100000,,5,RealNVPN,relu,8,-5,0,,0.011050511937784795,0.0583493904042768,0.007411364926673446,0.029574694919899263,0.15504309729132332,0.08354651052423305,0.1503897205217633,0.09630364464903131,1.8823403086167338,0.1691729026813848,128-128-128,256,1000,448,3653.468601263012,21.166171024902724,3784.867152375984,NVIDIA A40
218,520,521,100,100000,,5,RealNVPN,relu,8,-5,0,,0.06164850503905418,0.15102671461371522,0.03945837471217884,0.07608569597288127,0.0769973546984354,0.04178681359297749,0.07583353140731451,0.044464540931321746,2.703999182487394,0.38084061146806675,256-256-256,256,1000,236,2011.9180702050216,21.60124668991193,2116.2908145450056,NVIDIA A40
219,520,521,100,100000,,10,RealNVPN,relu,8,-5,0,,0.03788726118522598,0.10961001221325836,0.027980246387568932,0.06012852335678376,0.09104495776815322,0.0479373250739435,0.08715992134351586,0.051973001286337056,2.6164191016421965,0.28829115926747445,128-128-128,256,1000,194,2808.7761516890023,23.019936616066843,2953.0359637159854,NVIDIA A40
220,520,521,100,100000,,10,RealNVPN,relu,8,-5,0,,0.0491676228167698,0.12297288460725447,0.03185944249466347,0.06416138648665005,0.07639855860564332,0.0427812418404628,0.07496527792202,0.042200456146897596,1.8918362664376804,0.11793411264293015,256-256-256,256,1000,169,2554.057883882895,20.574961544945836,2679.366023013019,NVIDIA A40
221,541,542,100,100000,,5,RealNVPN,relu,8,-5,0,,0.1432396120036118,0.20758993002126122,0.08706658932556006,0.09968126273238909,0.06084726693770016,0.03465627927129762,0.058678573772259324,0.03465334702023379,2.3320192250786174,0.3299400329151527,128-128-128,256,1000,427,3532.1782926560845,20.730572654982097,3632.339551688987,NVIDIA A40
222,541,542,100,100000,,5,RealNVPN,relu,8,-5,0,,0.0006094133149462612,0.006048176415281212,0.001575427135812513,0.00855784656407072,0.22305197392099957,0.11536312337320129,0.19546434720402334,0.12096691339293687,9.243072512933601,0.3280826022053649,256-256-256,256,1000,78,645.9082049980061,21.405470591969788,777.9133472990943,NVIDIA A40
223,541,542,100,100000,,10,RealNVPN,relu,8,-5,0,,0.04360900950758456,0.10485747293453843,0.030539887549949966,0.06216653987391229,0.0798091466141121,0.04048619349262632,0.07796292247866589,0.04358560658052061,1.6344637901177994,0.09417541295814272,128-128-128,256,1000,200,2950.0328473109985,21.373490380938165,3059.987943349988,NVIDIA A40
224,541,542,100,100000,,10,RealNVPN,relu,8,-5,0,,0.043818886866005824,0.10366495013932302,0.02875828377770956,0.06054551323693725,0.07318204498606234,0.0389429921346323,0.06910541393378966,0.03938665626686878,1.8530092847561597,0.21999350931274814,256-256-256,256,1000,193,2817.4157889189664,21.479482132941484,2927.647624075995,NVIDIA A40
225,721,722,100,100000,,5,RealNVPN,relu,8,-5,0,,0.10244694604333378,0.172698080122452,0.05886591225288169,0.08580185516860984,0.05468570615398626,0.028729735383172902,0.052352984988898114,0.030237085246322865,1.3674508524033073,0.1474018503605082,128-128-128,256,1000,430,3503.204512268072,20.241452860063873,3634.1294301929884,NVIDIA A40
226,721,722,100,100000,,5,RealNVPN,relu,8,-5,0,,0.23284000585120163,0.2729368255449153,0.12569059428030105,0.1093521948064943,0.04344649510944737,0.02458781638642056,0.042509353928161346,0.026598274164376424,0.9726145439893024,0.16301953062695654,256-256-256,256,1000,232,2002.085600080085,25.12334177806042,2107.776777590043,NVIDIA A40
227,721,722,100,100000,,10,RealNVPN,relu,8,-5,0,,0.33184011222738036,0.2973173808164232,0.16172377531923884,0.10244383177964833,0.030445374661078526,0.015214672535176452,0.029861791447138877,0.015337163322082311,0.8953487410626655,0.09455715562139066,128-128-128,256,1000,292,4232.475898850942,21.535681588109583,4343.162091686972,NVIDIA A40
228,721,722,100,100000,,10,RealNVPN,relu,8,-5,0,,0.04509577291388713,0.10105435700425598,0.03683236835217797,0.06705104896465952,0.07828471875068695,0.04236917213240587,0.07491232143000687,0.04487062800657576,1.4893828496123172,0.08832617882020433,256-256-256,256,1000,179,2662.8097989389207,21.574762020958588,2799.9368586950004,NVIDIA A40
229,869,870,100,100000,,5,RealNVPN,relu,8,-5,0,,0.2996271507295654,0.27987697235497766,0.149130225464698,0.10294918456666859,0.03488163218190326,0.01762286177089665,0.03349641901732894,0.017624252945536736,0.8759408007127527,0.165176490557518,128-128-128,256,1000,390,3164.877512973966,21.497424205066636,3268.536278448999,NVIDIA A40
230,869,870,100,100000,,5,RealNVPN,relu,8,-5,0,,0.06738121045538845,0.14962819707485245,0.045198535379559986,0.07644554242893038,0.08184006477860666,0.045493580586900687,0.07520801157042817,0.04860361454611495,2.0175051289443635,0.3918897591176514,256-256-256,256,1000,263,2163.972110652947,23.640032497001812,2270.0524467549985,NVIDIA A40
231,869,870,100,100000,,10,RealNVPN,relu,8,-5,0,,0.05186925473430374,0.12092275397398539,0.0362191405329707,0.06959191927482397,0.07783651245136998,0.042021474463025996,0.0731816841431433,0.04484214355595471,1.4280014892519657,0.14101504578737267,128-128-128,256,1000,221,3219.413975195959,20.986982720089145,3369.7563474080525,NVIDIA A40
