run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
177,520,521,64,100000,,2,MsplineN,relu,8,-16,0,,0.4089481126287125,0.308047096491469,0.1861070008623158,0.0862569515632555,0.0300345270621725,0.0155371718726964,0.0294056481386123,0.0162853815225801,0.492545294753573,0.0447060992331027,128-128-128,512,1000,237,1773.90796854801,14.66644207003992,1876.522212236072,NVIDIA A40
178,520,521,64,100000,,2,MsplineN,relu,8,-16,0,,0.1445438044535698,0.2117847851774226,0.083967319072132,0.0967425743896886,0.0480981973807781,0.0267672716971578,0.0457755435550857,0.0269689916024317,0.7215981548985296,0.0804237022747122,256-256-256,512,1000,138,1053.2833079129923,16.010360901942477,1160.6782996159743,NVIDIA A40
179,520,521,64,100000,,2,MsplineN,relu,12,-16,0,,0.3974492765164309,0.2901307480054566,0.1856223712649349,0.0906715385653866,0.0328605693357496,0.0169091233114455,0.0322370320641581,0.0190080734613004,0.4807807992889049,0.0688070851728063,128-128-128,512,1000,252,1984.3114646999163,15.81829710607417,2078.5147010759683,NVIDIA A40
180,520,521,64,100000,,2,MsplineN,relu,12,-16,0,,0.1065915704944776,0.1617828768388957,0.0734021206381368,0.0900016997041281,0.0563435232077647,0.0273734660730078,0.0536010247241117,0.0287515002261,0.9165943542765446,0.0513492696832816,256-256-256,512,1000,122,1148.1597208589085,16.182791574974544,1262.5535937179811,NVIDIA A40
181,541,542,64,100000,,2,MsplineN,relu,8,-16,0,,0.3565954902924897,0.2596856254391651,0.1827740422283012,0.0848250822488577,0.0370004630386084,0.0210959953508925,0.035959667498614,0.0207941560794475,0.5245863549663107,0.096484706251578,128-128-128,512,1000,231,2128.3295291879917,16.136339021031745,2230.723578953068,NVIDIA A40
182,541,542,64,100000,,2,MsplineN,relu,8,-16,0,,0.1883277279063237,0.2462562915709069,0.092929999480178,0.1007488339441922,0.0463706992071577,0.0251173330248898,0.0467682472406336,0.0235194015134531,0.7204977013466141,0.0506991679617953,256-256-256,512,1000,121,1197.340518418001,15.400384342996404,1300.695684475009,NVIDIA A40
183,541,542,64,100000,,2,MsplineN,relu,12,-16,0,,0.35096747263603,0.2957870760038758,0.170473877160797,0.0966533351540085,0.0402327452606791,0.0268909103221131,0.0405994136961168,0.0252315601374546,0.6382449403173794,0.1663500734151899,128-128-128,512,1000,229,2189.4283018280985,17.41425752604846,2291.3605514360825,NVIDIA A40
184,541,542,64,100000,,2,MsplineN,relu,12,-16,0,,0.1290845194687021,0.1873154817739041,0.0768846124445254,0.0952407116740621,0.0546495553782397,0.028265581808353,0.0531785532665193,0.0288310319541408,0.8283377512531309,0.0669936385469346,256-256-256,512,1000,119,1182.2110025489235,14.899833198054694,1292.479847180075,NVIDIA A40
185,721,722,64,100000,,2,MsplineN,relu,8,-16,0,,0.2117624288627628,0.2110370276979871,0.1392325308258847,0.0972586031204559,0.0482443438903815,0.0244131556667505,0.0476775379847121,0.0293257942346248,0.6678057414075279,0.0775216024335833,128-128-128,512,1000,225,2081.904358995962,13.99455991096329,2183.370109688025,NVIDIA A40
186,721,722,64,100000,,2,MsplineN,relu,8,-16,0,,0.408390505244262,0.2863404511835508,0.1904307138338621,0.0849989029176055,0.0291014834214577,0.0135400297404207,0.0292313511266916,0.0141494993134946,0.4542577050443687,0.052727081774252,256-256-256,512,1000,166,1568.970502967015,15.287525927997194,1673.239387240028,NVIDIA A40
187,721,722,64,100000,,2,MsplineN,relu,12,-16,0,,0.2830848197327064,0.2522794541095789,0.1629924058101698,0.0931885136025778,0.0439054233763377,0.025011660166689,0.044641458781734,0.0262131511720414,0.638304395060427,0.109292483456161,128-128-128,512,1000,216,1925.5455436899792,15.572164071025329,2019.1664331320208,NVIDIA A40
188,721,722,64,100000,,2,MsplineN,relu,12,-16,0,,0.0972366575048105,0.1649542018951334,0.0667964776828121,0.0897605755533378,0.0576319592248019,0.0278739062594515,0.0593851762132704,0.0303439620210473,0.952321847097782,0.0961656713497515,256-256-256,512,1000,111,1052.3602593580729,15.459212578018196,1162.9761006550398,NVIDIA A40
189,869,870,64,100000,,2,MsplineN,relu,8,-16,0,,0.4434199240065751,0.2933741674305368,0.2010997830644579,0.0776714287221606,0.0290797220960717,0.0145648322704488,0.0291166694872941,0.0156049108767463,0.4612713391359334,0.0669775750253341,128-128-128,512,1000,296,2739.725147173041,15.153498908039182,2851.938839888084,NVIDIA A40
190,869,870,64,100000,,2,MsplineN,relu,8,-16,0,,0.161574810171564,0.2235259131561144,0.08774445820007,0.09855055505878,0.0445278346822187,0.0213480027066219,0.0449576691874626,0.0213006682235484,0.6717221624849822,0.079452515400826,256-256-256,512,1000,144,1387.86804463109,17.318777817999944,1488.543023167993,NVIDIA A40
191,869,870,64,100000,,2,MsplineN,relu,12,-16,0,,0.363064496147618,0.2818614769413844,0.1798280008114736,0.0914406985617837,0.0341940953910181,0.0187544535151617,0.0342548212294251,0.0189438298034353,0.5330499023737724,0.063256705450261,128-128-128,512,1000,195,1897.495837475988,15.716913832933642,2009.4939982129729,NVIDIA A40
192,869,870,64,100000,,2,MsplineN,relu,12,-16,0,,0.1774786552896946,0.2355102835542035,0.0955032506900985,0.1032514180959875,0.0423114766820526,0.0218884648812052,0.0430939192391089,0.0210665340315189,0.705021083549916,0.0786190673681461,256-256-256,512,1000,144,1394.5462883909931,16.307326129986905,1490.1118264369434,NVIDIA A40
193,926,927,64,100000,,2,MsplineN,relu,8,-16,0,,0.4144282436172206,0.2887242904085049,0.196650501743999,0.0812257997149346,0.0285155116634284,0.0165688953133787,0.0286173743911007,0.0175895041643295,0.4507351331993964,0.069768449660772,128-128-128,512,1000,228,2216.043250310002,16.660860736039467,2315.1325446749106,NVIDIA A40
194,926,927,64,100000,,2,MsplineN,relu,8,-16,0,,0.114503104044105,0.1663159914166606,0.0711375245177451,0.0905213194112748,0.0524993722506219,0.0242551023942655,0.0516788198154793,0.0257932452971907,0.7419974336330177,0.0496837354077115,256-256-256,512,1000,132,1251.9730953599792,16.694460947997868,1362.3444296360249,NVIDIA A40
195,926,927,64,100000,,2,MsplineN,relu,12,-16,0,,0.391892940498232,0.2784039135469132,0.1926168042577506,0.0804088631821186,0.0327562068870005,0.0160760270829354,0.0330571298366251,0.0175318086997295,0.4604861660400414,0.0753558563675434,128-128-128,512,1000,220,2110.3468312189216,14.336894349893557,2205.541781912907,NVIDIA A40
196,926,927,64,100000,,2,MsplineN,relu,12,-16,0,,0.1654454478350838,0.2346776463482626,0.0848751322644414,0.0972038641488239,0.0428754639236798,0.0202189667066506,0.0437769378674156,0.0222168506886743,0.8474720779214939,0.0977868425394216,256-256-256,512,1000,130,1263.6031473219628,17.369859004043974,1379.2779071239056,NVIDIA A40
197,933,934,64,100000,,2,MsplineN,relu,8,-16,0,,0.1389733383024687,0.1977319476305569,0.0991127600698825,0.0959466194440106,0.0647464970399205,0.0336095474148005,0.0584103874268344,0.0398145230996958,0.7322774227415182,0.1739187825479745,128-128-128,512,1000,217,2106.1551693039946,14.975503163062967,2217.639864586992,NVIDIA A40
198,933,934,64,100000,,2,MsplineN,relu,8,-16,0,,0.0369045458743567,0.0903152209701194,0.0369067454022815,0.0706680664345601,0.0876964558378043,0.0413125866978584,0.0796484509877063,0.0492925784457397,1.1357787956261514,0.1024527329080234,256-256-256,512,1000,130,1219.2605598419905,17.06415171001572,1313.7102352069924,NVIDIA A40
199,933,934,64,100000,,2,MsplineN,relu,12,-16,0,,0.3861146979669086,0.3023814761686802,0.1820737572139125,0.0942143958230675,0.0342516694606175,0.0244630083681696,0.0334642419471767,0.024462755477023,0.5421081935475514,0.1787679363244669,128-128-128,512,1000,216,1995.173433228978,15.827123885974288,2106.390430508065,NVIDIA A40
200,933,934,64,100000,,2,MsplineN,relu,12,-16,0,,0.0835731711348854,0.1363613757825069,0.0600535545385815,0.0816072198492756,0.0548304819076266,0.0285225683942886,0.0513780740953794,0.0300009867834492,0.8249476164614189,0.1622437147235624,256-256-256,512,1000,130,1299.4424526719376,16.272548476001248,1396.311134055024,NVIDIA A40
201,0,1,100,100000,,2,MsplineN,relu,8,-16,0,,0.3277503909746495,0.2744565076028671,0.1653407759973316,0.0963618214630766,0.0407232278285453,0.023691167457258,0.0397846082140557,0.0252598532148672,1.3300182424120457,0.2696622045380803,128-128-128,512,1000,234,2272.955339299981,22.171653580968268,2423.016832264955,NVIDIA A40
202,0,1,100,100000,,2,MsplineN,relu,8,-16,0,,0.2741848602894799,0.2665587142857026,0.1472696722007545,0.102064680891455,0.0446432162197227,0.0259380761363025,0.043353481325272,0.0286639088070008,1.0795254284566478,0.1772537836101679,256-256-256,512,1000,176,1708.9560739679728,24.578001945046708,1860.1938062860863,NVIDIA A40
203,0,1,100,100000,,2,MsplineN,relu,12,-16,0,,0.3895703000674513,0.3012377675494705,0.1880904970719405,0.0878035916876849,0.0314564226141219,0.023682812740155,0.0320758138197805,0.0246603120792017,0.7575231564767642,0.1107575084473637,128-128-128,512,1000,286,2742.643418540014,21.857426060014404,2877.2839013070334,NVIDIA A40
204,0,1,100,100000,,2,MsplineN,relu,12,-16,0,,0.3612969296874589,0.29628361234342,0.1780830242347,0.0935559320114709,0.0349439828425488,0.0206046676561115,0.0347591322923132,0.0227197573176051,0.954866762900378,0.1368079251545667,256-256-256,512,1000,176,1645.6561877850909,22.003274752991278,1801.0653916860465,NVIDIA A40
