run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
53,440,441,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.32841027504257825,0.2539003168370112,0.163843122116329,0.08992135318301725,0.0437716983956831,0.026230045201923746,0.04319202266581485,0.02812239790919473,0.05558579988692088,0.012986095237815905,128-128-128,512,1000,297,2382.1719379109563,6.302064433984924,2415.500950186979,NVIDIA A40
54,440,441,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.29047578763442655,0.3006812045977984,0.15715582976672451,0.10277702419884155,0.04578309640668525,0.027616321084529227,0.045794395144609396,0.026986293123881448,0.06885227585363693,0.027771214678069308,256-256-256,512,1000,245,2024.2893268669723,6.062461325956974,2056.477456039982,NVIDIA A40
55,440,441,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.32043387121302247,0.2802499706788302,0.15541160397297554,0.09448304700980856,0.03876627654496646,0.023363397294652307,0.039096232245340964,0.02410185702365461,0.06430605303080086,0.017493523096472074,128-128-128,512,1000,258,2098.2047006189823,6.75023104500724,2145.6139055709937,NVIDIA A40
56,440,441,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.1988505201332202,0.20634901641933173,0.13139115622489467,0.09787393124509297,0.05833297806426292,0.034483726138537944,0.05827529886369068,0.033265638202959344,0.08411163436905852,0.021051709709525815,256-256-256,512,1000,190,1631.1918652760214,7.17369955801405,1667.9694756779936,NVIDIA A40
57,520,521,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.40327325857569923,0.2648893449135719,0.21474053497515913,0.06818754771190846,0.029345909630069618,0.019167610720740764,0.02979766748406724,0.01932557455415221,0.042003499561550285,0.010532782266708712,128-128-128,512,1000,324,2639.597042103007,5.565819081035443,2673.1180454749847,NVIDIA A40
58,520,521,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.14554356889005765,0.20301897476946748,0.0951985873766896,0.10203429614720297,0.05131911385679363,0.0370151656228831,0.05247199410450105,0.03525554787019155,0.09862078561614328,0.018547106425282137,256-256-256,512,1000,202,1625.9294868899742,6.313143740000669,1661.1682865860057,NVIDIA A40
59,520,521,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.5024362379222149,0.27008052200393956,0.22997228501669112,0.05065621596330297,0.02873708730370277,0.019123431658919953,0.029704472100645633,0.019276949749607787,0.039533860813735486,0.010337529309101284,128-128-128,512,1000,390,3199.4224049189943,5.608758948044851,3233.440938490967,NVIDIA A40
60,520,521,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.16560759056377167,0.23095753154217968,0.10983618650247069,0.10003403277468109,0.05333866671886034,0.030377735233994414,0.054328912690497284,0.03403823987204079,0.11092623383532804,0.016580125284055617,256-256-256,512,1000,188,1546.649312235997,6.89737044199137,1583.7507184160058,NVIDIA A40
61,541,542,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.24061450147375663,0.24725561613427077,0.16133314304826166,0.08944716790062651,0.04683864149304264,0.030317107183055865,0.048660283445100136,0.03021977553413457,0.07834322985505446,0.01984996597945744,128-128-128,512,1000,298,2332.69247089501,6.238427359960042,2364.7534032200347,NVIDIA A40
62,541,542,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.47404791421995707,0.28167302481994455,0.22273020935752838,0.0601550292871031,0.028694806651221295,0.013556997819790763,0.029582891598164542,0.013427815958496295,0.05835009302431472,0.010048804975544681,256-256-256,512,1000,233,1790.5714414239628,6.156453965988476,1822.6280940200086,NVIDIA A40
